Date,Time,ESP_ms,Temperature_C,Pressure_hPa,AngleX,AngleY,AngleZ,AccX_g,AccY_g,AccZ_g,Altitude_m,Result
10-09-2025,01:24:27.532,172092,35.04,976.04,-1.3,0.14,-306.05,-0.009,-0.003,1,314.49,Anomaly
10-09-2025,01:24:30.529,175095,35.11,976.21,-1.31,0.2,-311.52,-0.012,-0.004,1.003,313.03,Anomaly
10-09-2025,01:24:33.540,178098,35.08,976.5,-1.35,0.11,-317.2,-0.013,-0.004,0.996,310.55,Anomaly
10-09-2025,01:24:36.540,181101,34.22,975.86,-1.28,-0.51,-322.59,0.003,0.001,0.996,316.06,Anomaly
10-09-2025,01:24:39.544,184104,33.84,975.81,-1.32,-0.5,-328,0,-0.002,1.004,316.49,Anomaly
10-09-2025,01:24:42.542,187107,33.52,975.77,-1.28,-0.48,-333.4,-0.005,-0.002,0.999,316.83,Anomaly
10-09-2025,01:24:45.545,190110,35.38,994.32,-1.12,-0.54,-338.62,-0.03,-0.022,0.99,158.84,Anomaly
10-09-2025,01:24:48.548,193113,35.64,996.82,-1.36,0.32,-345.53,-0.009,-0.003,0.99,137.69,Anomaly
10-09-2025,01:24:51.555,196116,35.64,997.71,-1.29,0.05,-350.9,-0.01,-0.003,0.989,130.23,Anomaly
10-09-2025,01:24:54.557,199119,35.54,998.58,-1.28,-0.02,-356.18,-0.006,-0.001,0.994,122.86,Anomaly
10-09-2025,01:24:57.558,202122,34.54,975.81,-1.28,-0.53,-361.61,0.003,-0.001,0.998,316.45,Anomaly
10-09-2025,01:25:00.563,205125,34.11,975.82,-1.3,-0.51,-366.97,-0.002,0.001,0.991,316.4,Anomaly
10-09-2025,01:25:03.564,208128,35.94,975.87,-1.31,0.08,-373.17,-0.021,-0.003,1.008,316.01,Anomaly
10-09-2025,01:25:06.570,211131,36.04,975.89,-1.27,0.33,-378.69,-0.016,0.003,1.02,315.84,Anomaly
10-09-2025,01:25:09.573,214134,35.97,975.88,-1.29,0.01,-383.79,-0.008,-0.001,0.996,315.92,Anomaly
10-09-2025,01:25:12.573,217137,35.83,975.88,-1.37,0.42,-389.29,-0.015,0.002,1.003,315.87,Anomaly
10-09-2025,01:25:15.579,220140,34.93,975.83,-1.24,-0.53,-394.92,-0.001,-0.002,0.995,316.31,Anomaly
10-09-2025,01:25:18.572,223143,34.55,975.82,-1.25,-0.52,-400.29,0.003,-0.002,0.997,316.4,Anomaly
10-09-2025,01:25:21.583,226146,35.7,975.82,-1.31,-0.15,-406.51,-0.008,-0.003,0.997,316.36,Anomaly
10-09-2025,01:25:24.588,229149,35.81,975.88,-1.36,0.13,-411,-0.011,0,0.996,315.86,Anomaly
10-09-2025,01:25:27.588,232152,35.77,975.87,-1.21,0.08,-416.31,-0.009,0.001,0.99,315.96,Anomaly
10-09-2025,01:25:30.586,235155,34.83,975.88,-1.19,-0.49,-421.66,0,0.001,0.996,315.91,Anomaly
10-09-2025,01:25:33.593,238158,34.39,975.84,-1.21,-0.51,-427,0.001,-0.002,0.998,316.23,Anomaly
10-09-2025,01:25:36.591,241161,34.03,975.83,-1.28,-0.51,-432.36,-0.001,0.002,0.992,316.32,Anomaly
10-09-2025,01:25:39.603,244164,33.71,975.8,-1.24,-0.51,-437.71,0.001,-0.002,0.994,316.56,
10-09-2025,01:25:42.601,247167,33.49,975.8,-1.24,-0.5,-443.1,0,0,0.999,316.61,
10-09-2025,01:25:45.603,250170,33.31,975.81,-1.26,-0.53,-448.49,0.001,0.001,0.993,316.47,
10-09-2025,01:25:48.605,253173,33.17,975.77,-1.23,-0.54,-453.89,0.002,0.003,0.997,316.83,
10-09-2025,01:25:51.609,256176,33.05,975.78,-1.25,-0.51,-459.27,-0.003,-0.002,0.995,316.78,
10-09-2025,01:25:54.617,259179,32.88,975.78,-1.23,-0.49,-464.66,0,-0.001,0.997,316.77,
10-09-2025,01:25:57.620,262182,32.75,975.77,-1.3,-0.55,-470.05,0.004,-0.003,0.995,316.8,
10-09-2025,01:26:00.619,265185,32.68,975.77,-1.2,-0.54,-475.46,0.002,-0.001,0.999,316.82,
10-09-2025,01:26:03.625,268188,32.6,975.75,-1.26,-0.5,-480.83,-0.013,-0.001,1.018,316.99,
10-09-2025,01:26:06.629,271191,32.54,975.77,-1.23,-0.51,-486.23,-0.004,0.002,0.998,316.81,
10-09-2025,01:26:09.620,274194,32.47,975.76,-1.24,-0.49,-491.58,-0.002,-0.004,0.996,316.92,
10-09-2025,01:26:12.632,277197,32.42,975.75,-1.28,-0.5,-496.95,-0.002,-0.003,0.992,317.01,
10-09-2025,01:26:15.635,280200,32.37,975.77,-1.23,-0.5,-502.3,0.002,-0.004,0.996,316.84,
10-09-2025,01:26:18.645,283203,32.33,975.79,-1.27,-0.5,-507.68,-0.002,-0.002,1,316.62,
10-09-2025,01:26:21.638,286206,32.3,975.79,-1.25,-0.52,-513.03,-0.001,-0.001,0.994,316.66,
10-09-2025,01:26:24.644,289209,32.26,975.8,-1.26,-0.51,-518.42,-0.001,0,1,316.61,
10-09-2025,01:26:27.644,292212,32.23,975.78,-1.23,-0.51,-523.77,0,-0.003,0.996,316.76,
10-09-2025,01:26:30.652,295215,32.21,975.74,-1.27,-0.53,-529.11,-0.004,0.001,1.001,317.09,
10-09-2025,01:26:33.656,298218,32.19,975.74,-1.24,-0.53,-534.43,0.001,-0.001,1.002,317.12,
10-09-2025,01:26:36.658,301221,32.17,975.75,-1.23,-0.5,-539.77,0.001,-0.001,0.999,317,
10-09-2025,01:26:39.655,304224,32.13,975.75,-1.21,-0.49,-545.07,0.002,0,0.999,316.96,
10-09-2025,01:26:42.663,307227,32.11,975.77,-1.24,-0.52,-550.44,0,0.002,0.996,316.86,
10-09-2025,01:26:45.655,310230,32.09,975.72,-1.2,-0.52,-555.78,0,-0.003,0.993,317.22,
10-09-2025,01:26:48.667,313233,32.09,975.77,-1.26,-0.53,-561.11,0.001,0,0.994,316.86,
10-09-2025,01:26:51.666,316236,32.07,975.74,-1.21,-0.49,-566.46,-0.001,0.004,0.998,317.06,
10-09-2025,01:26:54.675,319239,32.05,975.75,-1.16,-0.52,-571.73,0,0.004,0.996,316.98,
10-09-2025,01:26:57.678,322242,32.03,975.78,-1.2,-0.51,-577.02,-0.002,0.002,0.996,316.75,
10-09-2025,01:27:00.681,325245,32.02,975.75,-1.23,-0.5,-582.27,0,0.002,0.993,316.96,
10-09-2025,01:27:03.677,328248,32.02,975.74,-1.2,-0.5,-587.52,-0.003,0.001,0.987,317.08,
10-09-2025,01:27:06.685,331251,31.99,975.76,-1.27,-0.5,-592.9,-0.001,0,0.992,316.94,
10-09-2025,01:27:09.691,334254,31.99,975.73,-1.24,-0.52,-598.24,-0.003,0,0.994,317.15,
10-09-2025,01:27:12.693,337257,31.96,975.72,-1.25,-0.5,-603.55,-0.003,-0.001,0.996,317.23,
10-09-2025,01:27:15.696,340260,31.96,975.77,-1.26,-0.51,-608.93,0.001,0,0.994,316.84,
10-09-2025,01:27:18.696,343263,31.96,975.75,-1.16,-0.5,-614.25,0.001,0,0.994,316.99,
10-09-2025,01:27:21.693,346266,31.96,975.74,-1.24,-0.51,-619.53,-0.004,0.001,0.99,317.11,
10-09-2025,01:27:24.704,349269,31.95,975.75,-1.23,-0.53,-624.86,-0.001,0.004,0.998,317.03,
10-09-2025,01:27:27.700,352272,31.95,975.75,-1.16,-0.51,-630.14,-0.002,0,1.001,317.02,
10-09-2025,01:27:30.697,355275,31.95,975.74,-1.25,-0.53,-635.47,0.003,0.002,0.991,317.1,
10-09-2025,01:27:33.712,358278,31.95,975.77,-1.21,-0.53,-640.78,0.001,0,0.994,316.8,
10-09-2025,01:27:36.713,361281,31.94,975.76,-1.22,-0.49,-646.08,0.001,0,0.999,316.94,
10-09-2025,01:27:39.719,364284,31.93,975.77,-1.14,-0.5,-651.36,0.005,0.003,0.996,316.83,
10-09-2025,01:27:42.716,367287,31.91,975.71,-1.19,-0.5,-656.66,0.001,0.001,0.987,317.31,
10-09-2025,01:27:45.725,370290,31.9,975.71,-1.28,-0.52,-661.96,-0.002,-0.003,0.995,317.34,
10-09-2025,01:27:48.717,373293,31.89,975.75,-1.25,-0.5,-667.32,0,-0.001,0.992,317.02,
10-09-2025,01:27:51.728,376296,31.89,975.74,-1.23,-0.5,-672.64,0.001,0.001,0.996,317.07,
10-09-2025,01:27:54.734,379299,31.89,975.71,-1.28,-0.51,-677.96,0.002,-0.001,0.99,317.33,
10-09-2025,01:27:57.734,382302,31.88,975.72,-1.2,-0.52,-683.26,-0.001,0,0.997,317.25,
10-09-2025,01:28:00.729,385305,31.87,975.77,-1.23,-0.5,-688.58,-0.002,-0.002,0.994,316.86,
10-09-2025,01:28:03.739,388308,31.87,975.74,-1.27,-0.53,-693.92,-0.002,0.002,0.997,317.08,
10-09-2025,01:28:06.746,391311,31.86,975.71,-1.29,-0.55,-699.25,0.003,0,0.999,317.31,
10-09-2025,01:28:09.749,394314,31.85,975.71,-1.27,-0.51,-704.67,-0.001,0.002,0.999,317.38,
10-09-2025,01:28:12.752,397317,31.84,975.71,-1.32,-0.51,-710,0.001,-0.001,0.998,317.3,
10-09-2025,01:28:15.754,400320,31.85,975.74,-1.26,-0.53,-715.37,0,0.002,0.995,317.08,
10-09-2025,01:28:18.755,403323,31.84,975.69,-1.3,-0.52,-720.68,-0.003,-0.001,0.991,317.51,
10-09-2025,01:28:21.758,406326,31.84,975.73,-1.23,-0.52,-726.04,-0.003,0,0.998,317.16,
10-09-2025,01:28:24.761,409329,31.83,975.72,-1.21,-0.51,-731.4,0.001,-0.002,0.994,317.23,
10-09-2025,01:28:27.766,412332,31.83,975.77,-1.24,-0.51,-736.76,-0.004,0.005,0.995,316.84,
10-09-2025,01:28:30.768,415335,31.83,975.74,-1.25,-0.49,-742.07,-0.001,0.001,0.995,317.05,
10-09-2025,01:28:33.764,418338,31.82,975.73,-1.22,-0.49,-747.41,-0.003,0.001,1.001,317.16,
10-09-2025,01:28:36.768,421341,31.82,975.73,-1.29,-0.53,-752.76,-0.003,0.003,0.993,317.13,
10-09-2025,01:28:42.355,424344,31.83,975.72,-1.22,-0.52,-758.11,0.001,0,0.996,317.26,
10-09-2025,01:28:42.781,427347,31.83,975.73,-1.22,-0.51,-763.45,0,-0.002,0.997,317.14,
10-09-2025,01:28:45.783,430350,31.82,975.75,-1.24,-0.53,-768.78,-0.005,-0.002,0.995,316.96,
10-09-2025,01:28:48.787,433353,31.82,975.72,-1.25,-0.54,-774.14,0.003,0.004,0.999,317.26,
10-09-2025,01:28:51.789,436356,31.82,975.7,-1.24,-0.51,-779.49,-0.001,0.003,0.998,317.41,
10-09-2025,01:28:54.788,439359,31.82,975.7,-1.22,-0.53,-784.83,0.004,0,0.995,317.43,
10-09-2025,01:28:57.792,442362,31.83,975.77,-1.19,-1.57,-790.21,0.096,0.012,0.696,316.8,
10-09-2025,01:29:00.791,445365,31.82,975.71,-1.23,-0.53,-795.58,0.004,0.003,0.991,317.37,
10-09-2025,01:29:03.789,448368,31.83,975.76,-1.19,-0.53,-800.88,-0.002,0.003,0.996,316.92,
10-09-2025,01:29:06.801,451371,31.83,975.73,-1.18,-0.53,-806.15,-0.002,0.001,0.989,317.16,
10-09-2025,01:29:09.807,454374,31.82,975.75,-1.2,-0.53,-811.43,0.001,0,0.993,317.02,
10-09-2025,01:29:12.810,457377,31.82,975.74,-1.22,-0.54,-816.7,0.002,0.003,0.997,317.1,
10-09-2025,01:29:15.813,460380,31.8,975.72,-1.24,-0.55,-822.06,0,-0.001,0.991,317.28,
10-09-2025,01:29:18.809,463383,31.79,975.77,-1.29,-0.56,-827.51,0,0.004,0.994,316.82,
10-09-2025,01:29:21.808,466386,31.8,975.74,-1.26,-0.53,-832.81,-0.001,0.001,0.998,317.09,
10-09-2025,01:29:24.817,469389,31.8,975.72,-1.22,-0.51,-838.12,-0.003,0.004,0.99,317.26,
10-09-2025,01:29:27.822,472392,31.79,975.72,-1.27,-0.51,-843.51,0.002,-0.004,0.995,317.22,
10-09-2025,01:29:30.826,475395,31.78,975.74,-1.23,-0.51,-848.88,0,-0.002,0.996,317.1,
10-09-2025,01:29:33.823,478398,31.78,975.77,-1.24,-0.55,-854.22,-0.002,0.004,0.995,316.79,
10-09-2025,01:29:36.828,481401,31.78,975.72,-1.22,-0.52,-859.54,0.004,0.001,0.996,317.29,
10-09-2025,01:29:39.836,484404,31.78,975.73,-1.21,-0.53,-864.89,-0.001,0,0.998,317.13,
10-09-2025,01:29:42.840,487407,31.78,975.77,-1.24,-0.54,-870.22,0,-0.004,0.999,316.85,
10-09-2025,01:29:45.843,490410,31.78,975.75,-1.24,-0.52,-875.59,-0.001,0,0.995,317,
10-09-2025,01:29:48.838,493413,31.79,975.73,-1.2,-0.53,-880.9,0.003,0,0.993,317.21,
10-09-2025,01:29:51.847,496416,31.78,975.72,-1.23,-0.51,-886.24,0,0.005,0.996,317.28,
10-09-2025,01:29:54.850,499419,31.79,975.74,-1.29,-0.54,-891.56,0,0.002,0.991,317.06,
10-09-2025,01:29:57.853,502422,31.77,975.71,-1.25,-0.53,-896.94,0.001,-0.001,0.995,317.32,
10-09-2025,01:30:00.857,505425,31.78,975.73,-1.26,-0.54,-902.3,0,0,1.001,317.13,
10-09-2025,01:30:03.852,508428,31.78,975.78,-1.27,-0.51,-907.6,-0.001,-0.001,0.997,316.78,
10-09-2025,01:30:06.849,511431,31.78,975.74,-1.2,-0.53,-912.91,-0.001,0.001,1.001,317.1,
10-09-2025,01:30:11.593,514434,31.78,975.75,-1.23,-0.55,-918.22,0.002,0.002,0.991,316.97,
10-09-2025,01:30:12.865,517437,31.78,975.73,-1.18,-0.51,-923.53,-0.002,0.002,0.998,317.18,
10-09-2025,01:30:15.857,520440,31.78,975.73,-1.17,-0.54,-928.83,0.001,0,1.002,317.16,
10-09-2025,01:30:18.874,523443,31.78,975.76,-1.22,-0.51,-934.17,0.002,0.001,0.999,316.91,
10-09-2025,01:30:21.870,526446,31.77,975.74,-1.21,-0.54,-939.51,0.001,0.004,0.994,317.1,
10-09-2025,01:30:24.880,529449,31.78,975.72,-1.22,-0.52,-944.79,-0.001,-0.002,0.992,317.09,
10-09-2025,01:30:27.884,532452,31.77,975.74,-1.27,-0.54,-950.1,-0.002,0.001,0.999,317.07,
10-09-2025,01:30:30.885,535455,31.76,975.74,-1.2,-0.52,-955.41,-0.001,0,0.998,317.1,
10-09-2025,01:30:33.888,538458,31.77,975.73,-1.23,-0.5,-960.74,-0.001,0,1,317.21,
10-09-2025,01:30:36.892,541461,31.78,975.73,-1.28,-0.54,-966.1,-0.003,-0.002,0.99,317.18,
10-09-2025,01:30:39.881,544464,31.77,975.71,-1.2,-0.52,-971.4,-0.001,0.001,0.998,317.31,
10-09-2025,01:30:42.897,547467,31.78,975.74,-1.26,-0.51,-976.72,0,0.002,0.985,317.06,
10-09-2025,01:30:45.900,550470,31.78,975.75,-1.24,-0.5,-982.02,-0.001,0.001,0.995,317.03,
10-09-2025,01:30:48.902,553473,31.78,975.73,-1.21,-0.55,-987.3,-0.001,-0.003,0.996,317.21,
10-09-2025,01:30:51.905,556476,31.78,975.73,-1.21,-0.51,-992.59,-0.001,0.002,0.993,317.21,
10-09-2025,01:30:54.897,559479,31.79,975.67,-1.2,-0.5,-997.86,-0.001,0.002,0.996,317.65,
10-09-2025,01:30:57.905,562482,31.78,975.71,-1.22,-0.51,-1003.09,-0.001,0.004,0.996,317.38,
10-09-2025,01:31:00.916,565485,31.78,975.7,-1.16,-0.55,-1008.52,0.003,-0.002,0.99,317.43,
10-09-2025,01:31:03.912,568488,31.77,975.71,-1.14,-0.52,-1013.81,0.002,0.001,0.997,317.36,
10-09-2025,01:31:06.923,571491,31.77,975.7,-1.23,-0.53,-1019.17,-0.004,0.004,1.004,317.39,
10-09-2025,01:31:09.924,574494,31.77,975.71,-1.24,-0.53,-1024.47,0,-0.002,0.996,317.33,
10-09-2025,01:31:12.925,577497,31.76,975.75,-1.24,-0.53,-1029.82,0.003,0,0.993,317.03,
10-09-2025,01:31:15.928,580500,31.75,975.73,-1.25,-0.55,-1035.21,-0.001,0.001,0.991,317.19,
10-09-2025,01:31:18.923,583503,31.75,975.75,-1.29,-0.52,-1040.61,-0.003,-0.003,0.994,317.02,
10-09-2025,01:31:21.935,586506,31.74,975.75,-1.23,-0.54,-1045.94,0.001,0,0.991,317,
10-09-2025,01:31:24.938,589509,31.73,975.72,-1.27,-0.53,-1051.27,0.001,0.001,0.994,317.21,
10-09-2025,01:31:27.940,592512,31.73,975.71,-1.27,-0.56,-1056.62,0.002,0,0.991,317.35,
10-09-2025,01:31:30.944,595515,31.74,975.73,-1.22,-0.54,-1061.94,0,0.004,0.997,317.18,
10-09-2025,01:31:33.948,598518,31.73,975.71,-1.22,-0.54,-1067.32,-0.002,0,0.993,317.33,
10-09-2025,01:31:36.943,601521,31.74,975.74,-1.23,-0.54,-1072.7,-0.001,-0.001,0.998,317.09,
10-09-2025,01:31:39.954,604524,31.73,975.7,-1.2,-0.53,-1078.05,0.002,0.001,0.991,317.41,
10-09-2025,01:31:42.953,607527,31.74,975.7,-1.24,-0.55,-1083.41,-0.001,0.001,0.998,317.44,
10-09-2025,01:31:45.958,610530,31.73,975.72,-1.28,-0.54,-1088.76,-0.001,0.003,1,317.27,
10-09-2025,01:31:48.959,613533,31.73,975.72,-1.19,-0.56,-1094.1,0.006,0.003,0.991,317.24,
10-09-2025,01:31:51.960,616536,31.73,975.72,-1.24,-0.54,-1099.49,0,0.001,0.999,317.29,
10-09-2025,01:31:54.957,619539,31.72,975.74,-1.23,-0.56,-1104.89,0,0,0.997,317.12,
10-09-2025,01:31:57.966,622542,31.72,975.75,-1.22,-0.54,-1110.26,0.002,-0.003,1.001,316.99,
10-09-2025,01:32:00.971,625545,31.73,975.74,-1.22,-0.53,-1115.65,0,-0.001,0.991,317.05,
10-09-2025,01:32:03.972,628548,31.73,975.75,-1.3,-0.54,-1121.03,0,-0.001,0.997,317,
10-09-2025,01:32:06.965,631551,31.73,975.73,-1.2,-0.5,-1126.36,-0.002,0,0.99,317.15,
10-09-2025,01:32:09.970,634554,31.73,975.72,-1.24,-0.52,-1131.72,-0.002,-0.004,0.992,317.24,
10-09-2025,01:32:12.973,637557,31.73,975.71,-1.25,-0.54,-1137.1,0,-0.001,0.994,317.3,
10-09-2025,01:32:15.983,640560,31.73,975.71,-1.19,-0.54,-1142.45,-0.005,0,0.995,317.36,
10-09-2025,01:32:18.990,643563,31.72,975.74,-1.26,-0.52,-1147.82,0,0.006,0.995,317.06,
10-09-2025,01:32:21.993,646566,31.73,975.71,-1.25,-0.54,-1153.2,0.001,-0.003,0.997,317.33,
10-09-2025,01:32:24.996,649569,31.73,975.77,-1.19,-0.54,-1158.58,-0.001,0,0.997,316.84,
10-09-2025,01:32:27.989,652572,31.72,975.71,-1.21,-0.54,-1163.94,0.001,0.001,1.001,317.32,
10-09-2025,01:32:30.993,655575,31.7,975.72,-1.28,-0.57,-1169.32,-0.001,-0.001,0.99,317.27,
10-09-2025,01:32:34.006,658578,31.71,975.75,-1.29,-0.52,-1174.69,-0.002,0.003,0.993,317.04,
10-09-2025,01:32:37.000,661581,31.7,975.73,-1.3,-0.54,-1180.09,0.002,0.004,1.001,317.2,
10-09-2025,01:32:40.012,664584,31.71,975.76,-1.24,-0.54,-1185.44,0.003,-0.002,0.994,316.95,
10-09-2025,01:32:43.007,667587,31.72,975.73,-1.26,-0.53,-1190.83,0,-0.001,1.006,317.21,
10-09-2025,01:32:46.004,670590,31.71,975.75,-1.24,-0.54,-1196.2,-0.002,0.004,0.992,316.96,
10-09-2025,01:32:49.017,673593,31.71,975.72,-1.31,-0.53,-1201.63,0.002,-0.001,0.993,317.27,
10-09-2025,01:32:52.012,676596,31.71,975.72,-1.27,-0.55,-1207.06,0,-0.004,0.993,317.21,
10-09-2025,01:32:55.026,679599,31.72,975.72,-1.28,-0.54,-1212.42,-0.001,0,0.996,317.26,
10-09-2025,01:32:58.030,682602,31.71,975.72,-1.25,-0.54,-1217.85,-0.001,0.004,0.991,317.29,
10-09-2025,01:33:01.033,685605,31.73,975.77,-1.27,-0.53,-1223.27,0.003,-0.002,0.999,316.84,
10-09-2025,01:33:04.024,688608,31.72,975.7,-1.28,-0.55,-1228.68,-0.001,-0.002,0.994,317.41,
10-09-2025,01:33:07.038,691611,31.72,975.72,-1.26,-0.51,-1234.06,0,-0.004,0.993,317.26,
10-09-2025,01:33:10.040,694614,31.72,975.74,-1.29,-0.56,-1239.46,0,-0.002,0.998,317.09,
10-09-2025,01:33:13.041,697617,31.72,975.73,-1.28,-0.51,-1244.88,0.001,-0.003,0.994,317.17,
10-09-2025,01:33:16.051,700620,31.72,975.72,-1.2,-0.54,-1250.23,0.004,0,0.991,317.23,
10-09-2025,01:33:19.048,703623,31.72,975.72,-1.29,-0.53,-1255.6,0.001,0.002,0.997,317.24,
10-09-2025,01:33:22.052,706626,31.71,975.73,-1.3,-0.53,-1261.02,-0.004,0.001,0.994,317.2,
10-09-2025,01:33:25.044,709629,31.71,975.71,-1.22,-0.53,-1266.37,0.002,0.004,0.997,317.36,
10-09-2025,01:33:28.058,712632,31.71,975.71,-1.24,-0.52,-1271.7,0.004,-0.002,1.002,317.36,
10-09-2025,01:33:31.062,715635,31.72,975.71,-1.24,-0.52,-1277.06,-0.003,0,0.998,317.32,
10-09-2025,01:33:34.065,718638,31.72,975.7,-1.2,-0.54,-1282.43,0.001,0.003,0.99,317.43,
10-09-2025,01:33:37.072,721641,31.72,975.73,-1.25,-0.54,-1287.79,0.001,0.004,0.997,317.2,
10-09-2025,01:33:40.068,724644,31.72,975.72,-1.26,-0.55,-1293.19,-0.001,0.004,1,317.24,
10-09-2025,01:33:43.071,727647,31.72,975.72,-1.23,-0.52,-1298.56,-0.001,-0.001,0.997,317.24,
10-09-2025,01:33:46.075,730650,31.71,975.7,-1.28,-0.54,-1303.93,-0.001,0,0.995,317.39,
10-09-2025,01:33:49.079,733653,31.72,975.69,-1.24,-0.54,-1309.32,0,0.001,0.992,317.48,
10-09-2025,01:33:52.079,736656,31.71,975.71,-1.22,-0.54,-1314.71,0.002,0.002,0.993,317.32,
10-09-2025,01:33:55.083,739659,31.71,975.68,-1.25,-0.53,-1320.05,0.001,-0.001,0.996,317.56,
10-09-2025,01:33:58.084,742662,31.7,975.68,-1.3,-0.53,-1325.51,-0.002,-0.004,0.996,317.59,
10-09-2025,01:34:01.087,745665,31.71,975.7,-1.26,-0.55,-1330.94,0,0,0.994,317.42,
10-09-2025,01:34:04.094,748668,31.7,975.69,-1.3,-0.53,-1336.3,0.002,0.002,0.986,317.51,
10-09-2025,01:34:07.085,751671,31.7,975.71,-1.25,-0.53,-1341.69,0,0,0.992,317.3,
10-09-2025,01:34:10.095,754674,31.7,975.69,-1.24,-0.54,-1347.08,0.004,0.001,0.996,317.48,
10-09-2025,01:34:13.103,757677,31.7,975.69,-1.24,-0.52,-1352.45,0,-0.001,0.993,317.54,
10-09-2025,01:34:16.097,760680,31.71,975.72,-1.32,-0.53,-1357.91,0.001,0,0.995,317.24,
10-09-2025,01:34:19.108,763683,31.7,975.71,-1.29,-0.55,-1363.27,0.001,0,0.998,317.35,
10-09-2025,01:34:22.109,766686,31.69,975.68,-1.28,-0.53,-1368.7,-0.002,-0.001,1,317.6,
10-09-2025,01:34:25.115,769689,31.7,975.71,-1.28,-0.54,-1374.13,0.002,-0.002,0.991,317.38,
10-09-2025,01:34:28.108,772692,31.7,975.7,-1.28,-0.52,-1379.51,0.001,-0.003,0.995,317.41,
10-09-2025,01:34:31.115,775695,31.71,975.71,-1.27,-0.54,-1384.93,0,0.001,0.993,317.3,
10-09-2025,01:34:34.123,778698,31.7,975.7,-1.28,-0.53,-1390.35,0.001,-0.002,0.996,317.42,
10-09-2025,01:34:37.120,781701,31.7,975.68,-1.22,-0.53,-1395.73,0.005,-0.003,0.996,317.62,
10-09-2025,01:34:40.128,784704,31.7,975.7,-1.3,-0.54,-1401.17,0.004,0.002,0.996,317.45,
10-09-2025,01:34:43.127,787707,31.71,975.7,-1.32,-0.55,-1406.56,-0.002,-0.001,0.998,317.42,
10-09-2025,01:34:46.139,790710,31.7,975.7,-1.31,-0.57,-1412,0.002,-0.002,0.991,317.44,
10-09-2025,01:34:49.135,793713,31.7,975.7,-1.32,-0.55,-1417.43,0,-0.002,0.989,317.41,
10-09-2025,01:34:52.141,796716,31.69,975.71,-1.29,-0.54,-1422.83,0.003,0,0.994,317.35,
10-09-2025,01:34:55.143,799719,31.7,975.69,-1.25,-0.53,-1428.23,-0.004,-0.004,0.995,317.53,
10-09-2025,01:34:58.147,802722,31.69,975.69,-1.25,-0.52,-1433.63,0.001,0.002,0.999,317.51,
10-09-2025,01:35:01.149,805725,31.7,975.7,-1.28,-0.51,-1439.04,-0.002,-0.001,0.995,317.44,
10-09-2025,01:35:04.152,808728,31.69,975.67,-1.28,-0.53,-1444.45,-0.001,0.003,0.992,317.71,
10-09-2025,01:35:07.154,811731,31.7,975.68,-1.26,-0.53,-1449.82,0.002,-0.002,1,317.6,
10-09-2025,01:35:52.886,814734,31.7,975.69,-1.33,-0.53,-1455.25,0.001,-0.001,0.997,317.53,
10-09-2025,01:35:52.989,817737,31.71,975.73,-1.26,-0.54,-1460.62,0,-0.002,0.998,317.2,
10-09-2025,01:35:53.055,820740,31.69,975.71,-1.25,-0.53,-1466.01,0,0.001,0.998,317.32,
10-09-2025,01:35:53.090,823743,31.69,975.67,-1.31,-0.54,-1471.42,-0.002,-0.001,0.996,317.65,
10-09-2025,01:35:53.132,826746,31.69,975.7,-1.3,-0.53,-1476.81,-0.001,0,0.997,317.44,
10-09-2025,01:35:53.146,829749,31.68,975.67,-1.21,-0.54,-1482.16,0.001,-0.001,0.993,317.65,
10-09-2025,01:35:53.155,832752,31.68,975.65,-1.24,-0.53,-1487.53,0.005,-0.001,0.996,317.84,
10-09-2025,01:35:53.161,835755,31.68,975.67,-1.29,-0.56,-1492.9,0,0.004,0.995,317.68,
10-09-2025,01:35:53.167,838758,31.68,975.68,-1.26,-0.55,-1498.25,0,-0.002,0.99,317.6,
10-09-2025,01:35:53.174,841761,31.67,975.67,-1.2,-0.52,-1503.62,0.001,0,1.001,317.72,
10-09-2025,01:35:53.184,844764,31.68,975.68,-1.21,-0.53,-1508.97,-0.003,0.003,0.999,317.63,
10-09-2025,01:35:53.191,847767,31.68,975.63,-1.26,-0.51,-1514.37,-0.002,0.003,0.988,318,
10-09-2025,01:35:53.193,850770,31.68,975.63,-1.25,-0.51,-1519.77,-0.002,-0.001,0.998,317.99,
10-09-2025,01:35:53.195,853773,31.69,975.66,-1.27,-0.53,-1525.23,0.002,0.003,0.999,317.78,
10-09-2025,01:35:53.196,856776,31.68,975.66,-1.28,-0.55,-1530.62,-0.002,0.001,0.997,317.81,
10-09-2025,01:35:55.201,859779,31.68,975.64,-1.3,-0.53,-1536,-0.003,0,0.99,317.91,
10-09-2025,01:35:58.205,862782,31.69,975.67,-1.22,-0.5,-1541.39,0,0.003,0.999,317.66,
10-09-2025,01:36:01.209,865785,31.69,975.66,-1.28,-0.53,-1546.77,-0.004,-0.001,0.997,317.78,
10-09-2025,01:36:04.208,868788,31.7,975.67,-1.26,-0.52,-1552.15,-0.003,-0.001,0.993,317.72,
10-09-2025,01:36:07.212,871791,31.69,975.66,-1.19,-0.52,-1557.56,0.002,-0.001,1,317.8,
10-09-2025,01:36:10.205,874794,31.69,975.66,-1.23,-0.53,-1562.93,-0.001,-0.004,0.994,317.75,
10-09-2025,01:36:13.220,877797,31.69,975.62,-1.24,-0.54,-1568.33,-0.003,0.001,0.997,318.15,
